,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
74,85556.72,98610.26,502488.99,76243.99,83976.52,102761.72,66662.02,48378.78,695743.63,731623.15,90881.93,435283.94,569160.75,464403.03,377415.97,247884.58,467832.08,110264.37,674143.13,529796.24,123815.49,734460.2,124448.96,729907.03,334259.29,520377.71,384089.96,510186.24,112372.61,101169.99,85103.06,556692.18,199228.42,485993.2,202343.06,106317.51,620199.09,90379.46,67196.71,304870.26,409305.79,82881.38,73776.76,301921.77,66620.13,76656.73,100725.46,552554.21,65705.01,107904.62,75440.8,727513.46,354691.51,466078.87,103522.39,499544.84,240652.76,409274.94,713367.93,121948.83,568647.06,75424.43,466243.14,71672.09,236268.44,585753.4,498623.66,433335.93,100507.54,544986.4,308511.71,401929.15,453632.4,81915.13,0.0,631158.92,421490.01,475606.26,437086.15,459110.75,46955.8,491500.52,76212.55,747722.99,452363.47,428982.88,592142.33,78426.36,83307.44,550429.3,173378.15,568966.27,316792.3,101558.02,444856.46,77867.53,108746.68,89151.1,348263.38,547567.25
75,497111.66,553888.91,105284.41,527547.37,535189.0,699401.5,534205.06,668295.07,108163.17,128083.24,702937.64,145542.31,47859.46,133417.17,169111.09,334164.88,106646.41,699897.63,119289.11,55990.53,485897.37,133975.75,476708.87,129641.65,241730.74,61371.52,173920.3,58467.71,469803.72,709083.05,652674.85,56088.92,326985.12,126717.41,342413.27,696065.46,116443.7,566629.05,590815.51,257805.92,254003.83,635534.66,609800.68,146004.69,657512.51,684164.67,685401.08,63531.5,657387.65,714117.45,592856.41,129811.37,206108.3,162220.94,692222.5,103475.93,333775.04,188700.6,75144.07,507630.84,60494.26,578452.33,132503.33,595564.34,357658.73,40992.62,88552.48,177281.7,693343.83,170090.39,270247.82,179588.0,107035.37,650425.37,631158.92,0.0,177546.49,104586.04,172223.62,109073.02,665337.17,89472.71,660609.63,63420.5,142897.08,174061.75,74155.66,658570.23,689926.01,87319.38,376495.07,119547.42,266000.11,702540.26,147058.8,519881.74,707757.29,700438.69,203025.69,60495.9
76,289266.02,346666.3,48754.39,317955.23,324810.18,489890.78,322954.06,458113.81,292568.29,314946.34,492803.52,12395.95,139620.07,110870.67,204202.69,164967.33,30130.6,490894.49,260858.24,86054.64,281434.23,318215.33,270570.23,313650.73,71198.12,78457.35,34017.68,72316.59,265488.75,499612.45,443954.6,132747.25,214540.08,52533.06,212225.35,487126.25,220732.42,359414.02,382425.32,111355.97,231379.16,427376.67,401936.17,155972.74,447630.7,474196.81,476539.56,103765.37,447816.32,504287.84,384470.67,311789.33,52195.2,210278.57,483309.13,105539.67,168064.39,44297.97,267804.66,301516.32,140679.9,371233.5,24699.63,388140.5,175356.79,153635.87,51963.51,8527.55,484167.26,251207.62,117316.97,28586.56,22691.89,441737.43,421490.01,177546.49,0.0,34154.5,7263.15,26964.68,455004.02,45540.82,451680.7,300767.96,19667.56,10303.9,161343.23,449464.61,480963.2,120394.88,224444.63,200924.08,106338.65,493197.3,39135.19,310962.14,498090.51,490476.04,135119.49,96473.9
77,343532.18,395468.87,21003.85,372015.0,378455.21,539883.96,375132.84,510297.37,257627.34,266786.56,543504.75,19837.03,78889.77,96011.18,214884.35,217914.77,4570.03,540726.04,248893.0,35067.85,330464.08,270054.68,320280.46,265566.32,121238.06,30993.49,60235.27,30453.61,320690.71,550675.73,493801.31,62562.37,266711.85,48157.75,259867.67,537274.79,211109.23,408309.14,432803.15,158465.25,257743.91,477143.46,451072.29,176566.23,498159.11,525614.46,526595.38,37015.8,499148.7,554879.68,434463.2,264227.14,89390.47,208716.31,533524.2,73882.72,221069.26,69778.63,197089.75,350203.97,85180.14,419963.73,17847.95,436575.82,227251.5,90343.34,12855.7,38658.94,534535.2,252437.97,163116.19,60679.91,10808.71,491811.47,475606.26,104586.04,34154.5,0.0,30233.95,11451.28,507107.22,7943.19,502440.77,215351.23,18688.2,30973.34,129475.05,500085.88,532430.48,82264.0,279825.78,170942.78,155797.08,543960.28,54849.91,365285.94,548265.78,541465.2,159667.55,31182.94
78,304385.37,358688.04,43653.1,333042.28,340167.49,502868.83,337106.01,472130.83,282053.68,301303.27,506172.59,12641.58,129866.57,105388.81,215494.5,182986.82,26175.67,503723.08,262017.91,84946.09,293433.48,303564.65,282871.39,299568.88,88919.47,75732.99,43133.56,69885.87,280607.78,512586.73,456797.76,121587.22,220904.21,47523.74,216622.1,500011.01,226046.66,371630.92,395079.35,128292.06,238522.67,439892.61,414617.29,168629.56,460819.68,487549.12,489286.67,95194.09,461121.76,517456.76,397094.13,297523.99,64263.26,218856.99,496106.83,99756.8,186806.72,48729.59,262461.38,314185.16,131208.52,383904.98,22106.43,400882.08,189613.0,146424.59,47341.23,4868.61,496977.98,256104.05,121307.15,36171.31,20042.97,454515.17,437086.15,172223.62,7263.15,30233.95,0.0,24423.6,469004.63,42216.13,464512.08,291581.51,20937.73,5600.75,164201.48,462355.45,494128.9,119172.28,232563.06,203032.54,120741.4,506204.77,44326.56,325855.69,511157.9,503961.63,136577.11,89971.09
79,327426.97,381549.43,17446.34,355786.72,362091.76,525320.68,359583.14,494943.43,267936.08,279963.59,528765.81,15598.24,83231.0,87083.37,223486.13,204513.55,8900.04,526329.51,244718.43,38877.92,316495.71,283895.71,306067.94,279238.07,119145.39,34601.63,64654.06,37159.72,303760.04,535763.77,479379.23,71949.0,248564.15,38790.46,246798.25,522708.01,206268.91,394017.55,418328.7,158304.13,247531.41,462752.51,437150.57,177597.87,483416.1,510469.51,512122.4,34459.69,484068.78,540184.97,419988.07,277727.95,92824.33,216176.58,518902.27,64919.42,207915.83,59689.89,205543.88,336337.46,87290.03,405807.79,16807.65,422906.62,212862.59,100797.01,15538.86,32285.87,519949.13,250530.37,151994.7,58597.59,4485.37,477299.5,459110.75,109073.02,26964.68,11451.28,24423.6,0.0,491714.43,11536.62,487720.47,221263.75,14413.49,25820.79,125838.32,485300.04,517443.26,74641.28,260156.03,182505.74,154573.68,529205.18,44871.35,348981.23,533689.44,526537.63,156249.77,31603.28
80,161096.82,94490.89,535942.47,134677.44,130246.32,40940.17,117451.37,4954.07,712200.66,728889.51,29683.7,468987.32,603350.35,545515.59,395157.05,287828.81,498795.11,47841.54,714681.66,558420.5,143432.98,730196.6,145661.66,727002.77,364091.86,549329.37,414980.85,538829.16,192402.23,39988.36,29689.29,591694.49,288275.56,520917.2,296979.35,43430.22,662915.24,78645.56,59179.56,331284.8,505278.97,32804.05,38594.24,342399.83,15075.38,16929.03,39329.69,586262.95,12949.41,46783.11,56395.12,724277.41,385615.09,475642.22,41441.99,561292.92,286308.43,447107.05,742999.83,132792.76,602128.99,56969.96,497617.78,41135.34,283138.54,619119.98,529891.99,465658.26,38567.6,655361.36,371678.65,432112.82,486518.77,28630.22,46955.8,665337.17,455004.02,507107.22,469004.63,491714.43,0.0,523479.67,19931.69,782219.06,484956.08,461215.0,628000.79,22598.43,23909.52,588806.64,257463.23,584560.71,342592.18,39291.49,482780.01,141122.41,47113.82,28280.88,456788.86,577816.53
81,359372.37,411334.48,18551.58,387953.36,394063.75,556137.34,391138.49,526767.86,240192.19,252169.39,559899.05,27775.22,65790.98,87952.81,225560.76,233525.78,10145.23,557011.03,231823.6,24486.71,345874.35,255884.77,335681.22,251648.4,141733.35,21126.14,77835.91,23904.54,336019.73,566986.14,509979.28,48322.3,279998.06,42878.58,275558.91,553490.16,202171.09,423636.69,448835.13,177974.79,257138.13,493225.12,467329.74,183526.04,514492.6,541907.0,542871.75,23625.68,515414.77,571371.24,450488.4,249987.88,111106.69,216797.42,549714.13,63387.17,237308.36,76297.1,184482.51,365917.35,71162.75,435345.72,19477.67,452686.34,243837.69,79300.44,5916.38,49209.06,550921.01,237836.07,178769.27,72601.21,12464.74,507891.27,491500.52,89472.71,45540.82,7943.19,42216.13,11536.62,523479.67,0.0,518731.05,195498.45,23305.83,44588.79,117349.9,516163.47,548825.99,68314.37,293471.21,177616.79,176003.32,560339.85,55048.4,381008.39,564640.11,557987.04,161962.46,17767.22
82,181674.59,79402.3,531712.16,149432.18,140225.72,24866.76,133282.84,18490.84,687745.76,593213.89,27360.2,465422.5,599351.42,545110.28,393083.87,284304.91,493915.48,27662.87,714021.39,552729.67,122828.85,588482.63,122989.15,589922.42,358153.24,544246.09,410638.27,533822.92,207409.69,36580.43,9580.59,588376.5,305565.41,517307.75,328298.24,23920.16,664540.79,67446.69,48643.09,324668.71,520739.31,16250.27,23939.9,346534.84,7090.68,13145.77,16520.49,582229.25,8658.11,39087.67,46052.03,585253.13,380086.53,463712.09,21354.89,558734.21,283380.8,445875.03,735774.64,115212.9,598298.8,46944.86,492563.26,29873.37,280152.74,614529.0,524673.57,461203.92,20455.21,664632.6,372010.37,426824.41,482671.32,9090.58,76212.55,660609.63,451680.7,502440.77,464512.08,487720.47,19931.69,518731.05,0.0,777969.57,481515.4,456945.76,626539.56,1848.78,23325.54,585323.5,271556.07,569649.93,335738.39,29521.34,482055.56,157245.48,32421.53,25474.34,468056.49,571828.24
83,612499.03,671153.55,212184.49,643239.35,651823.16,816654.25,650015.74,785011.2,54950.48,55331.82,820012.38,265274.7,82165.57,204741.35,300931.96,493578.57,218119.43,817297.68,93470.12,149048.98,604691.55,67632.08,594168.99,60044.29,394704.04,148427.18,314725.67,146157.46,588187.94,826319.32,770047.74,155894.56,448565.01,238785.27,477652.14,813481.38,117982.12,683926.85,707674.26,416263.82,316522.38,752979.85,726962.16,300262.06,774680.92,801304.7,802815.41,158323.56,774879.72,831372.0,710282.39,58841.46,355144.45,279468.56,809758.46,171516.9,498589.48,317875.05,48466.99,626271.34,130749.74,695968.77,245799.02,712661.55,501609.56,55382.28,196159.69,296306.27,810725.0,187659.43,403164.36,311190.03,217889.27,767793.85,747722.99,63420.5,300767.96,215351.23,291581.51,221263.75,782219.06,195498.45,777969.57,0.0,258323.05,296174.16,96764.83,775833.14,807584.54,135117.78,521238.1,204166.39,414363.26,819852.75,285411.91,635880.01,825016.25,818215.89,291505.78,149409.74
84,317564.01,376369.11,26824.65,348612.86,353653.7,519098.07,352460.22,488043.27,262176.09,285503.65,522082.73,12335.33,101642.41,96204.51,205098.98,189642.65,17177.71,520178.93,235876.54,55779.02,311705.18,288889.9,301250.87,284160.54,116036.52,50840.91,56284.61,47108.74,289976.02,529307.33,473519.89,93769.03,238179.67,37265.53,238980.38,516695.14,198862.22,389313.47,412523.06,155482.59,238580.07,457156.61,431460.94,144663.3,477056.48,503961.32,506052.8,66587.48,477832.06,533652.76,414456.55,282488.33,89728.72,199184.25,512930.75,81352.31,190889.71,38083.31,231048.63,331076.79,102515.14,401067.58,8929.5,417470.83,200653.27,119895.07,26531.16,26681.36,513703.24,238810.52,148252.25,43795.38,14982.59,471484.3,452363.47,142897.08,19667.56,18688.2,20937.73,14413.49,484956.08,23305.83,481515.4,258323.05,0.0,25903.9,131069.35,479286.26,511016.7,89433.58,247666.79,203442.46,153088.19,522857.28,31469.39,341969.23,527253.34,519979.13,144608.13,62882.23
85,296244.13,350976.54,45952.22,325362.62,331803.01,494946.41,329348.09,464374.44,291445.27,309871.36,498314.43,11957.42,136596.05,111054.72,216095.16,174952.17,26491.21,495801.83,277545.14,86147.52,285375.04,312917.27,274916.43,308555.22,88000.16,81176.85,44718.15,74789.93,273627.26,505053.92,448835.56,129429.5,218439.37,51997.95,215765.61,492118.07,239823.47,363427.18,387383.25,128539.53,243863.63,432068.37,406496.99,167838.11,452940.02,479963.1,481554.1,99251.91,453395.75,509671.73,389286.36,306687.4,66454.38,219465.08,488369.4,103702.77,178717.84,47222.53,266302.5,305499.91,138389.52,375213.7,21788.97,392231.33,180894.14,152828.76,48445.25,6552.81,489384.97,271410.72,120930.88,36152.66,21285.44,446608.81,428982.88,174061.75,10303.9,30973.34,5600.75,25820.79,461215.0,44588.79,456945.76,296174.16,25903.9,0.0,171270.49,454622.07,486553.47,121903.55,229163.67,206937.19,121190.55,498595.27,53294.91,318281.91,503280.36,496318.31,144055.72,92841.3
86,457634.53,523590.98,101147.24,488234.68,495310.66,664553.98,495550.75,630842.21,53603.95,151932.7,666508.44,153685.09,36424.99,117640.03,317163.47,344462.53,134750.27,665933.67,57244.0,89289.41,458958.05,157992.38,448164.6,151198.83,272156.22,94558.1,207930.81,100427.3,429138.55,673650.3,619573.44,57300.28,299162.26,122748.79,310935.55,662296.79,61035.88,536513.33,558381.98,308847.41,224418.43,603435.56,578246.41,243010.52,622168.29,648056.59,651810.37,73334.25,622377.08,678447.51,560696.66,149468.45,244116.02,293614.01,658553.14,96696.66,348263.32,154164.22,123582.02,478516.81,32581.1,548371.36,128094.4,564564.85,352005.54,74530.72,113661.34,172164.05,659067.29,137112.75,247941.81,196974.8,129315.19,617368.9,592142.33,74155.66,161343.23,129475.05,164201.48,125838.32,628000.79,117349.9,626539.56,96764.83,131069.35,171270.49,0.0,624630.15,655110.21,48849.27,344107.64,276140.35,302683.13,667768.84,122074.48,481687.3,672516.27,664372.39,176518.63,92134.36
87,181215.77,75832.98,529377.52,149295.38,139550.28,27698.48,131693.8,22012.56,686390.86,584634.78,28670.7,463233.5,597053.69,543743.33,389520.08,282009.08,491591.27,30451.88,712585.95,550201.86,121597.46,579647.6,121460.97,581363.52,355680.03,541747.7,408222.51,531453.34,206875.66,37639.3,8894.34,586427.41,305567.28,515320.94,328715.18,26639.98,663391.83,63473.77,44534.79,321661.57,521368.78,13912.68,21325.98,344222.99,7332.67,16351.33,18761.82,580263.52,9123.34,39630.39,42617.13,576560.35,377639.37,459390.54,23656.62,557191.84,281310.78,443859.49,732900.64,113326.51,596075.95,44947.99,490339.39,28297.43,278301.86,612307.01,522216.97,458868.38,22584.69,663852.41,370900.94,424075.04,480380.68,6162.37,78426.36,658570.23,449464.61,500085.88,462355.45,485300.04,22598.43,516163.47,1848.78,775833.14,479286.26,454622.07,624630.15,0.0,27748.64,583052.7,271191.46,565315.89,333063.68,30596.12,480237.38,156881.59,34453.07,26597.12,467475.31,569464.25
88,205114.7,108840.36,561281.79,172576.44,163753.84,9367.45,160856.44,17610.66,714110.82,577329.76,4351.85,494763.37,628655.82,571941.03,421624.67,313578.78,523957.69,15136.02,740768.98,582754.04,150088.96,570480.08,146163.16,573362.28,388085.13,574248.0,440932.43,563656.21,231320.39,9594.47,30139.81,617127.56,326720.56,546154.19,347702.86,16616.44,690495.11,95758.15,77980.0,355751.79,540967.1,38932.59,51005.84,374037.58,27170.15,7998.07,16070.87,611415.79,25471.58,11514.29,72967.61,567911.61,410396.3,495574.48,16144.27,586705.54,312451.4,474566.66,766402.52,142716.29,627509.89,73440.96,522270.82,56101.41,308943.75,643851.77,554832.01,490916.13,13738.77,689371.21,398068.75,457270.19,512150.15,32814.2,83307.44,689926.01,480963.2,532430.48,494128.9,517443.26,23909.52,548825.99,23325.54,807584.54,511016.7,486553.47,655110.21,27748.64,0.0,614074.0,293235.66,602345.49,366841.81,11865.79,510260.8,180519.32,12230.27,5270.7,492050.36,601531.19
89,385744.98,481667.18,56544.91,435514.83,430691.53,624207.73,457080.97,591594.53,138048.48,195904.36,627045.42,104274.03,42915.88,44693.95,278284.93,305439.05,83736.08,625081.87,123171.44,59247.8,414603.05,198869.62,403715.16,197490.23,214416.97,58442.79,155932.93,65790.42,344937.19,632815.12,578294.64,50994.64,195929.38,59157.67,208654.48,620990.49,103644.3,492687.34,515945.86,250761.42,149223.41,561490.67,536767.03,203585.97,582034.23,607944.42,610765.17,41243.73,581660.94,638466.14,518821.54,192211.09,192284.78,263003.3,617315.86,30586.0,309408.96,85306.68,180771.92,435727.57,23315.73,504552.05,84745.39,522536.42,309556.85,93306.26,68847.53,120112.17,618518.26,117739.79,157845.61,141118.05,76614.15,575632.33,550429.3,87319.38,120394.88,82264.0,119172.28,74641.28,588806.64,68314.37,585323.5,135117.78,89433.58,121903.55,48849.27,583052.7,614074.0,0.0,239037.72,227125.55,238527.27,627058.8,57020.63,425774.32,632381.54,625103.81,89787.38,52019.05
90,58807.63,197147.73,258055.18,84670.75,73704.63,311691.23,109590.0,259838.08,448625.43,528270.95,306741.88,214909.62,317808.94,148103.32,264736.04,103037.32,273683.35,313601.53,377109.22,331618.68,149733.8,530933.78,138739.94,526162.42,144675.72,320106.06,202540.95,306655.22,40659.15,313253.47,271448.37,324511.34,26990.89,212319.05,27214.35,308625.25,343789.45,207790.4,214009.09,156856.06,181557.95,257634.71,239532.78,174207.54,266512.26,288061.18,299609.21,316638.97,264135.4,320515.5,218382.18,523342.33,171207.68,337318.73,305040.85,180619.19,96902.59,205082.27,519415.12,163935.02,314275.05,217673.08,244689.78,231670.43,85271.9,343636.32,301255.12,228687.5,304416.86,248639.92,70272.42,216227.11,252120.81,267688.94,173378.15,376495.07,224444.63,279825.78,232563.06,260156.03,257463.23,293471.21,271556.07,521238.1,247666.79,229163.67,344107.64,271191.46,293235.66,239037.72,0.0,419157.28,133707.15,310265.76,205279.03,81518.32,317760.72,303421.48,83322.68,326705.95
91,449356.88,448750.95,178124.04,469512.73,431302.95,594486.57,455575.86,588545.19,330553.91,334628.67,605475.99,185058.82,217602.34,207802.89,63655.68,282637.89,173648.54,595935.99,330990.64,188423.61,397553.97,337703.12,394543.72,336464.4,213128.5,179576.81,171962.38,179744.07,436005.96,616872.93,550340.99,205947.77,410355.23,205640.34,393612.36,596562.99,327122.4,461292.75,499992.48,221150.43,379773.34,535967.01,501773.97,117696.93,561359.23,594228.97,585535.59,180255.86,570143.94,619102.43,498289.6,335948.83,193670.46,39720.37,594152.57,199110.32,279892.57,245486.42,219897.45,408928.94,227747.57,470100.33,183190.61,481453.57,301321.61,210921.56,174318.21,206459.26,597532.64,320573.69,299113.81,196290.65,174892.32,552596.7,568966.27,119547.42,200924.08,170942.78,203032.54,182505.74,584560.71,177616.79,569649.93,204166.39,203442.46,206937.19,276140.35,565315.89,602345.49,227125.55,419157.28,0.0,235649.75,608892.72,239280.24,467825.74,606132.27,603835.22,290143.54,169066.17
92,162945.0,226430.38,173586.12,201953.37,201045.46,372724.91,211653.94,345940.02,418417.41,438791.86,376913.84,120163.46,266523.16,203106.31,161843.45,28578.6,152238.36,373383.38,401663.19,215165.86,157274.54,441608.55,149687.75,437756.08,23684.33,212656.67,64681.36,208623.17,139591.29,384247.88,326352.33,263568.54,144567.01,173174.31,154757.43,370132.32,360878.07,238827.85,265450.36,11174.72,292029.04,309463.39,283139.14,108243.01,331580.36,359804.04,359232.38,229872.21,333443.25,388498.16,266952.92,435576.96,45287.07,194172.11,366381.19,208734.63,28674.8,129305.55,387097.23,175511.05,267252.98,251434.27,133653.97,268787.58,43106.38,284825.84,178251.92,116332.36,367553.9,375099.13,86995.4,77387.2,147729.63,324496.71,316792.3,266000.11,106338.65,155797.08,120741.4,154573.68,342592.18,176003.32,335738.39,414363.26,153088.19,121190.55,302683.13,333063.68,366841.81,238527.27,133707.15,235649.75,0.0,377440.1,165126.86,192014.44,381445.91,375112.19,200643.34,219816.61
93,221322.29,112073.71,573478.5,188514.03,179234.87,6250.62,173733.31,32837.03,724884.99,645687.46,8876.31,507171.1,641154.42,586730.89,426989.64,325695.47,535426.14,7501.44,755746.22,593686.03,155250.71,642070.69,156269.01,642688.38,399596.09,585063.83,452032.38,574586.88,247244.8,6350.28,29990.12,630018.63,344116.49,559325.76,366728.83,8230.98,705740.97,97327.06,81156.8,365817.01,558592.05,39788.73,50828.42,383995.13,33823.28,18300.81,11465.71,624020.14,34488.7,5374.37,75605.96,638395.2,421783.86,498925.58,8838.23,600738.15,325169.81,486892.21,776957.55,147484.03,639893.41,76140.58,534385.04,58888.36,321994.6,656151.07,566334.61,502935.64,5860.61,705435.44,413095.06,468362.24,524153.35,33697.27,101558.02,702540.26,493197.3,543960.28,506204.77,529205.18,39291.49,560339.85,29521.34,819852.75,522857.28,498595.27,667768.84,30596.12,11865.79,627058.8,310265.76,608892.72,377440.1,0.0,523708.02,196791.14,5372.91,10997.73,508526.57,613191.17
94,306597.71,379672.0,31557.78,340798.63,346265.25,521314.37,350302.87,485586.56,228819.55,292643.69,522441.96,43880.88,83735.17,54593.51,241835.91,199845.73,51708.27,522572.04,188056.67,85115.8,314506.34,295453.66,303065.51,291188.17,137720.01,80830.13,86715.37,78674.58,275220.38,529419.41,475801.15,83459.39,188790.95,14096.74,187472.89,518522.18,158436.89,392680.64,413348.76,177411.87,179806.5,459236.18,434737.46,165397.89,478397.47,503577.69,507983.01,74210.87,477520.33,534924.7,416155.85,288383.44,117057.32,234941.0,514642.39,47323.58,202812.25,30412.91,261435.02,335246.33,77441.09,405033.42,34031.74,421776.55,205772.08,118559.28,60849.52,48080.45,515133.58,178982.35,103542.83,69105.26,46376.19,473273.63,444856.46,147058.8,39135.19,54849.91,44326.56,44871.35,482780.01,55048.4,482055.56,285411.91,31469.39,53294.91,122074.48,480237.38,510260.8,57020.63,205279.03,239280.24,165126.86,523708.02,0.0,333402.76,529276.04,520032.59,91220.1,84228.13
95,12197.61,91888.12,391157.76,5406.89,11013.99,197954.01,17797.15,144119.05,585575.55,622266.16,193989.4,324354.39,457768.68,338514.83,296956.17,132744.24,357427.28,199681.11,559268.87,420072.22,58555.47,624924.54,52603.49,620417.02,212163.9,410850.45,271190.2,400767.55,24808.84,200351.1,157598.7,445810.34,112373.22,370665.9,128097.86,194739.52,509224.07,102170.1,101354.97,199800.49,317373.07,143692.14,128216.81,216712.1,152883.65,175002.85,185331.06,441102.5,150481.15,207610.29,106053.49,617936.85,237753.51,371716.35,190945.09,371885.1,122493.36,292922.83,603764.99,72924.7,457537.22,112425.58,354653.97,123796.68,113884.33,475178.61,387583.43,322284.03,190248.36,436418.97,180621.33,291465.35,343365.28,153497.95,77867.53,519881.74,310962.14,365285.94,325855.69,348981.23,141122.41,381008.39,157245.48,635880.01,341969.23,318281.91,481687.3,156881.59,180519.32,425774.32,81518.32,467825.74,192014.44,196791.14,333402.76,0.0,204441.69,190852.42,239914.9,437175.26
96,228876.58,117629.59,578419.91,196143.65,185823.64,2994.33,178990.57,39281.96,732948.84,647616.87,7054.36,512160.02,645938.3,593975.63,425349.73,330528.05,539831.54,3153.47,762686.58,597866.22,164855.39,643764.79,165615.92,644523.66,404140.95,589194.18,455980.13,578922.52,254675.66,10080.82,29005.5,635482.9,351833.91,565057.36,375438.11,5169.12,712658.8,101378.52,87269.96,369205.83,568079.21,37062.86,48226.06,385981.5,41921.38,26788.77,6177.84,629492.59,43904.16,3959.67,82009.71,640192.28,426333.13,495404.26,4597.59,607419.28,330178.23,491285.06,780858.06,155972.61,644604.11,81397.15,539250.83,61810.08,327197.45,660918.41,570673.81,507841.29,4817.94,713312.62,420512.9,472154.34,528730.32,34858.91,108746.68,707757.29,498090.51,548265.78,511157.9,533689.44,47113.82,564640.11,32421.53,825016.25,527253.34,503280.36,672516.27,34453.07,12230.27,632381.54,317760.72,606132.27,381445.91,5372.91,529276.04,204441.69,0.0,9147.61,516428.12,618359.92
97,215971.79,112416.78,571501.11,182692.13,173207.54,5517.05,169840.97,21747.76,724349.19,678810.31,3002.55,504224.08,638895.88,583441.05,418971.84,322540.5,532964.37,11363.33,751925.79,591185.25,161034.68,676820.07,162429.29,676093.48,397723.12,582361.24,449102.08,571834.67,241774.47,13916.47,24108.47,627197.37,337113.41,556973.26,357440.45,11787.66,700967.95,95671.61,81218.21,363057.93,551303.3,32693.28,44219.92,376789.04,31110.78,9147.7,9937.91,621706.92,32514.82,10625.86,75372.87,672443.51,419409.2,491732.03,10939.95,597788.95,321968.56,483195.22,775047.4,149994.08,637561.08,74990.27,532269.69,55916.53,318984.13,653429.9,563997.99,500747.58,9295.05,701901.84,408692.24,465657.84,521519.76,28576.26,89151.1,700438.69,490476.04,541465.2,503961.63,526537.63,28280.88,557987.04,25474.34,818215.89,519979.13,496318.31,664372.39,26597.12,5270.7,625103.81,303421.48,603835.22,375112.19,10997.73,520032.59,190852.42,9147.61,0.0,503366.12,611750.57
98,203216.13,379128.71,124417.33,247230.7,231833.02,509635.45,285985.78,458674.38,237763.15,348038.82,506814.55,139205.18,157071.42,37588.92,253493.38,194707.58,152726.06,510855.49,174134.19,192344.92,316263.62,349591.98,303760.26,346962.77,181111.6,190809.48,160308.42,192186.2,171864.73,512332.24,466190.21,166510.51,29585.01,95590.02,64118.66,505785.27,160084.95,390735.99,403817.55,208913.54,82785.58,450141.36,429266.73,143901.07,465162.47,487330.13,496090.42,155247.52,462264.94,520012.96,408580.77,342043.37,168762.2,278663.53,502065.11,54955.3,198935.93,110495.05,354138.21,337571.67,143097.83,402822.04,134220.5,418624.2,198743.66,200933.77,167813.51,134293.18,501883.58,99159.69,86265.59,141548.28,151080.45,462541.27,348263.38,203025.69,135119.49,159667.55,136577.11,156249.77,456788.86,161962.46,468056.49,291505.78,144608.13,144055.72,176518.63,467475.31,492050.36,89787.38,83322.68,290143.54,200643.34,508526.57,91220.1,239914.9,516428.12,503366.12,0.0,164823.78
99,414721.29,466322.49,28177.77,444202.56,451448.63,610054.2,448473.86,580861.65,181026.13,195880.12,613454.92,67503.03,39790.31,86100.87,237573.19,290548.39,32488.72,610702.22,177852.82,14815.51,400669.9,197168.97,390183.93,195477.64,192510.17,13006.19,117768.5,18347.14,391187.3,619636.42,563909.06,20994.51,296467.45,51195.64,293224.86,606793.54,163798.95,478208.02,502506.63,222437.35,241761.23,546900.05,521923.04,200718.33,568477.44,595173.45,596287.01,10512.71,568764.32,624627.4,504607.18,192285.73,155348.91,226892.21,602926.29,55948.16,294882.26,120667.36,155267.18,421857.48,46721.36,490306.95,53800.56,507873.9,300935.55,59867.21,18489.15,94769.29,604141.58,183305.66,206681.59,113626.36,31187.54,561585.39,547567.25,60495.9,96473.9,31182.94,89971.09,31603.28,577816.53,17767.22,571828.24,149409.74,62882.23,92841.3,92134.36,569464.25,601531.19,52019.05,326705.95,169066.17,219816.61,613191.17,84228.13,437175.26,618359.92,611750.57,164823.78,0.0
